발생일시,월별,시간대별,관할해경서,발생해역,위도,경도,기상상태,발생원인,발생유형,사고선박수,발생인원,구조,부상,사망,실종,선 종,톤수
2024-11-07 12:50,11,12,서귀포,영해,33 | 21 | 5,126 | 58 | 20,양호,정비불량,기관손상,1,2,2,0,0,0,어선,3
2024-11-07 10:38,11,10,평택,영해,37 | 11 | 8,126 | 38 | 57,양호,관리소홀,침몰,1,0,0,0,0,0,모터보트,1.01
2024-11-07 08:28,11,8,제주,영해,33 | 32 | 26,126 | 35 | 47,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,3.64
2024-11-07 08:26,11,8,사천,영해,34 | 51 | 41,128 | 8 | 44,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.2
2024-11-07 07:50,11,7,여수,항계 내,34 | 38 | 24,127 | 31 | 52,양호,관리소홀,표류,1,0,0,0,0,0,어선,1.99
2024-11-07 06:43,11,6,속초,영해-EEZ,38 | 4 | 57,129 | 15 | 51,양호,정비불량,화재,1,8,8,0,0,0,어선,9.77
2024-11-07 06:27,11,6,제주,영해,33 | 33 | 47,126 | 37 | 13,양호,정비불량,키손상,1,1,1,0,0,0,어선,4.02
2024-11-06 19:23,11,19,군산,영해,35 | 57 | 2,126 | 23 | 35,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,59
2024-11-06 13:57,11,13,목포,영해,34 | 47 | 7,126 | 20 | 57,양호,정비불량,기관손상,1,8,8,0,0,0,어선,24
2024-11-06 13:46,11,13,동해,항계 내,37 | 26 | 19,129 | 11 | 18,양호,관리소홀,침수,1,0,0,0,0,0,어선,4.56
2024-11-06 11:00,11,11,보령,영해,36 | 24 | 38,126 | 29 | 12,양호,기상악화,기타,1,4,4,0,0,0,모터보트,1.13
2024-11-06 09:54,11,9,보령,항계 내,36 | 9 | 28,126 | 30 | 12,양호,관리소홀,침수,1,0,0,0,0,0,어선,9.77
2024-11-06 07:01,11,7,목포,영해,34 | 37 | 0,126 | 14 | 52,양호,정비불량,기관손상,1,5,5,0,0,0,예부선,248
2024-11-06 03:06,11,3,통영,영해,34 | 30 | 47,128 | 46 | 39,양호,정비불량,기관손상,1,18,18,0,0,0,낚시어선,9.77
2024-11-05 22:30,11,22,여수,영해,34 | 25 | 21,127 | 49 | 0,황천6급,운항부주의,부유물감김,1,13,13,0,0,0,낚시어선,9.77
2024-11-05 21:24,11,21,포항,영해,35 | 51 | 6,129 | 33 | 14,황천6급,원인미상,속구손상,1,4,4,0,0,0,어선,6.58
2024-11-05 12:49,11,12,통영,영해,34 | 48 | 45,128 | 27 | 38,양호,정비불량,추진기손상,1,2,2,0,0,0,모터보트,3.9
2024-11-05 12:49,11,12,목포,영해,34 | 48 | 34,126 | 21 | 15,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.92
2024-11-05 11:52,11,11,통영,영해,34 | 37 | 14,128 | 17 | 9,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,2.74
2024-11-05 07:43,11,7,울진,영해,36 | 20 | 35,129 | 24 | 28,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.7
2024-11-05 07:26,11,7,여수,영해,34 | 20 | 7,127 | 57 | 18,양호,운항부주의,부유물감김,1,12,12,0,0,0,어선,139
2024-11-04 21:42,11,21,통영,영해,34 | 41 | 6,128 | 44 | 8,양호,원인미상,화재,1,2,2,0,0,0,어선,4.99
2024-11-04 14:34,11,14,부산,항계 내,35 | 5 | 13,129 | 1 | 42,양호,정비불량,기관손상,1,7,7,0,0,0,낚시어선,5.45
2024-11-04 13:54,11,13,목포,영해,34 | 23 | 43,125 | 57 | 2,양호,정비불량,기관손상,1,8,8,0,0,0,어선,9.77
2024-11-04 11:59,11,11,서귀포,항계 내,33 | 13 | 57,126 | 34 | 1,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,예부선,2213
2024-11-04 09:58,11,9,사천,영해,34 | 42 | 38,128 | 3 | 33,양호,정비불량,기관손상,1,1,1,0,0,0,어선,3
2024-11-04 09:42,11,9,창원,영해,35 | 9 | 18,128 | 36 | 17,양호,정비불량,기관손상,1,3,3,0,0,0,화물선,149
2024-11-04 07:23,11,7,울산,항계 내,35 | 28 | 7,129 | 23 | 23,양호,연료고갈,운항저해,1,1,1,0,0,0,기타,11
2024-11-04 06:40,11,6,포항,영해,36 | 6 | 49,129 | 34 | 28,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,4.13
2024-11-04 05:43,11,5,평택,영해,37 | 11 | 21,126 | 39 | 6,양호,관리소홀,표류,1,0,0,0,0,0,요트,5.6
2024-11-04 01:38,11,1,여수,영해,34 | 0 | 0,127 | 17 | 35,양호,운항부주의,부유물감김,1,10,10,0,0,0,낚시어선,9.77
2024-11-03 15:15,11,15,동해,영해,37 | 46 | 41,129 | 0 | 20,양호,원인미상,추진기손상,1,5,5,0,0,0,어선,9.77
2024-11-03 13:16,11,13,평택,영해,37 | 2 | 40,126 | 27 | 20,양호,정비불량,추진기손상,1,3,3,0,0,0,모터보트,1.31
2024-11-03 12:30,11,12,사천,영해,34 | 50 | 35,128 | 4 | 50,양호,정비불량,기관손상,1,12,12,0,0,0,낚시어선,4.99
2024-11-03 10:32,11,10,인천,영해,37 | 23 | 39,126 | 17 | 12,양호,정비불량,추진기손상,1,3,3,0,0,0,모터보트,1.12
2024-11-03 10:26,11,10,사천,영해,34 | 43 | 23,127 | 56 | 21,양호,운항부주의,기관손상,1,2,2,0,0,0,어선,1.82
2024-11-03 09:07,11,9,목포,영해,34 | 22 | 4,126 | 5 | 40,양호,정비불량,기관손상,1,18,18,0,0,0,낚시어선,9.77
2024-11-03 08:58,11,8,인천,항계 내,37 | 23 | 57,126 | 33 | 59,양호,정비불량,키손상,1,6,6,0,0,0,어선,7.93
2024-11-03 08:45,11,8,완도,항계 내,34 | 28 | 14,126 | 58 | 41,양호,정비불량,기관손상,1,2,2,0,0,0,어선,1.37
2024-11-03 07:11,11,7,목포,항계 내,34 | 2 | 53,125 | 7 | 23,양호,운항부주의,좌초/좌주,1,11,11,0,0,0,어선,308
2024-11-03 04:22,11,4,여수,영해,34 | 46 | 51,127 | 47 | 22,양호,운항부주의,해양오염,1,0,0,0,0,0,화물선,43837
2024-11-03 03:54,11,3,부안,영해,35 | 32 | 31,125 | 59 | 35,양호,안전부주의,작업 중 인명사상,1,1,1,0,0,0,어선,24
2024-11-03 03:44,11,3,목포,영해,34 | 23 | 12,125 | 45 | 34,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,9.77
2024-11-02 16:28,11,16,제주,영해-EEZ,33 | 10 | 36,125 | 28 | 59,풍랑주의보,운항부주의,부유물감김,1,7,7,0,0,0,어선,29
2024-11-02 15:30,11,15,평택,영해,37 | 1 | 57,126 | 44 | 43,양호,관리소홀,전복,1,0,0,0,0,0,어선,0.85
2024-11-02 14:44,11,14,태안,영해,36 | 40 | 35,126 | 7 | 33,양호,운항부주의,충돌,1,5,5,0,0,0,어선,83
2024-11-02 14:44,11,14,태안,영해,36 | 40 | 35,126 | 7 | 33,양호,운항부주의,충돌,1,5,5,0,0,0,어선,72
2024-11-02 14:41,11,14,제주,항계 내,33 | 30 | 11,126 | 27 | 15,양호,정비불량,침수,1,0,0,0,0,0,모터보트,4.05
2024-11-02 11:57,11,11,평택,영해,37 | 1 | 59,126 | 34 | 9,양호,운항부주의,충돌,1,3,3,0,0,0,기타,4.42
2024-11-02 11:57,11,11,평택,영해,37 | 1 | 59,126 | 34 | 9,양호,운항부주의,충돌,1,3,3,0,0,0,고무보트,0.1
2024-11-02 08:16,11,8,평택,영해,37 | 1 | 37,126 | 24 | 45,양호,정비불량,기관손상,1,12,12,0,0,0,낚시어선,12
2024-11-02 08:13,11,8,보령,항계 내,36 | 19 | 50,126 | 30 | 42,양호,운항부주의,좌초/좌주,1,4,4,0,0,0,기타,55
2024-11-02 06:34,11,6,보령,영해,36 | 23 | 48,126 | 25 | 58,양호,운항부주의,접촉,1,0,0,0,0,0,낚시어선,9.77
2024-11-02 06:30,11,6,인천,항계 내,37 | 25 | 18,126 | 34 | 54,양호,운항부주의,접촉,1,67,67,7,0,0,유도선,52
2024-11-02 06:30,11,6,인천,항계 내,37 | 25 | 18,126 | 34 | 54,양호,운항부주의,접촉,1,0,0,0,0,0,예부선,323
2024-11-01 23:57,11,23,울진,영해-EEZ,36 | 38 | 24,129 | 57 | 23,양호,정비불량,침수,1,7,7,0,0,0,어선,9.7
2024-11-01 21:57,11,21,울산,항계 내,35 | 27 | 55,129 | 23 | 31,양호,정비불량,키손상,1,3,3,0,0,0,예부선,62
2024-11-01 21:57,11,21,울산,항계 내,35 | 27 | 55,129 | 23 | 31,양호,정비불량,키손상,1,1,1,0,0,0,예부선,1420
2024-11-01 16:45,11,16,동해,영해,37 | 34 | 19,129 | 7 | 28,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,1.7
2024-11-01 15:15,11,15,평택,영해,37 | 8 | 2,126 | 35 | 34,양호,운항부주의,부유물감김,1,4,4,0,0,0,모터보트,1.3
2024-11-01 13:49,11,13,부안,항계 내,35 | 26 | 57,126 | 25 | 31,양호,관리소홀,표류,1,0,0,0,0,0,어선,2.88
2024-11-01 12:16,11,12,포항,영해-EEZ,35 | 43 | 13,131 | 55 | 59,황천6급,운항부주의,부유물감김,1,5,5,0,0,0,어선,9.77
2024-11-01 11:42,11,11,울진,영해,36 | 24 | 18,129 | 25 | 45,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,4.99
2024-11-01 10:38,11,10,목포,영해,34 | 45 | 33,126 | 19 | 7,양호,정비불량,기관손상,1,3,3,0,0,0,예부선,129
2024-11-01 09:19,11,9,포항,항계 내,36 | 5 | 30,129 | 27 | 24,양호,원인미상,표류,1,0,0,0,0,0,고무보트,1
2024-11-01 07:02,11,7,부안,영해,35 | 29 | 4,126 | 23 | 27,양호,정비불량,기관손상,1,2,2,0,0,0,어선,1.81
2024-10-31 17:39,10,17,인천,항계 내,37 | 26 | 53,126 | 35 | 13,양호,정비불량,기관손상,1,3,3,0,0,0,관공선,9.16
2024-10-31 16:53,10,16,여수,영해,34 | 35 | 42,127 | 43 | 14,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,0.71
2024-10-31 16:52,10,16,인천,영해,37 | 13 | 5,126 | 9 | 23,양호,배터리 방전,운항저해,1,1,1,0,0,0,모터보트,3.77
2024-10-31 16:25,10,16,태안,영해,36 | 35 | 17,126 | 14 | 21,양호,정비불량,추진기손상,1,4,4,0,0,0,모터보트,0.84
2024-10-31 15:01,10,15,목포,영해,34 | 11 | 23,126 | 5 | 31,양호,정비불량,기관손상,1,15,15,0,0,0,화물선,4346
2024-10-31 14:54,10,14,사천,영해,34 | 42 | 28,128 | 3 | 32,양호,배터리 방전,운항저해,1,1,1,0,0,0,어선,1.36
2024-10-31 14:40,10,14,창원,영해,34 | 58 | 41,128 | 44 | 53,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,4.35
2024-10-31 14:10,10,14,보령,영해,36 | 21 | 20,126 | 26 | 29,양호,운항부주의,기관손상,1,5,5,0,0,0,어선,3.63
2024-10-31 12:15,10,12,보령,영해,36 | 13 | 31,126 | 6 | 38,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,4.99
2024-10-31 09:41,10,9,인천,영해,37 | 48 | 0,124 | 40 | 0,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.1
2024-10-31 06:48,10,6,목포,영해,34 | 49 | 3,126 | 19 | 44,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,1.5
2024-10-31 05:36,10,5,태안,항계 내,36 | 40 | 27,126 | 7 | 50,양호,운항부주의,충돌,1,3,3,0,0,0,어선,9.77
2024-10-31 05:36,10,5,태안,항계 내,36 | 40 | 27,126 | 7 | 50,양호,운항부주의,충돌,1,3,3,0,0,0,어선,48
2024-10-31 01:01,10,1,포항,영해,35 | 57 | 49,129 | 35 | 51,양호,정비불량,기관손상,1,3,3,0,0,0,예부선,62
2024-10-31 01:01,10,1,포항,영해,35 | 57 | 49,129 | 35 | 51,양호,정비불량,기관손상,1,1,1,0,0,0,예부선,1420
2024-10-30 22:23,10,22,목포,영해,34 | 50 | 48,126 | 13 | 14,양호,운항부주의,부유물감김,1,1,1,0,0,0,기타,6.5
2024-10-30 20:33,10,20,창원,영해,34 | 58 | 14,128 | 36 | 20,양호,배터리 방전,운항저해,1,2,2,0,0,0,어선,0.74
2024-10-30 20:07,10,20,포항,영해,36 | 3 | 38,129 | 35 | 26,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,7.93
2024-10-30 17:26,10,17,보령,영해,36 | 9 | 35,126 | 30 | 24,양호,재질불량,키손상,1,1,1,0,0,0,어선,3
2024-10-30 17:05,10,17,창원,영해,34 | 58 | 15,128 | 43 | 38,양호,정비불량,운항저해,1,2,2,0,0,0,모터보트,2.5
2024-10-30 15:28,10,15,평택,영해,37 | 8 | 21,126 | 32 | 25,양호,정비불량,키손상,1,20,20,0,0,0,낚시어선,9.77
2024-10-30 14:24,10,14,평택,영해,37 | 10 | 50,126 | 33 | 56,양호,정비불량,추진기손상,1,3,3,0,0,0,모터보트,0.52
2024-10-30 13:22,10,13,평택,영해,37 | 1 | 27,126 | 27 | 33,양호,정비불량,추진기손상,1,1,1,0,0,0,고무보트,0.05
2024-10-30 13:04,10,13,동해,영해,37 | 50 | 46,128 | 53 | 40,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,1.7
2024-10-30 12:43,10,12,평택,영해,36 | 59 | 17,126 | 19 | 44,양호,배터리 방전,운항저해,1,3,3,0,0,0,모터보트,0.57
2024-10-30 12:08,10,12,목포,영해,35 | 23 | 8,126 | 20 | 20,양호,정비불량,기관손상,1,3,3,0,0,0,어선,4.26
2024-10-30 11:30,10,11,태안,영해,36 | 40 | 10,126 | 12 | 37,양호,운항부주의,충돌,1,6,6,0,0,0,화물선,132
2024-10-30 11:30,10,11,태안,영해,36 | 40 | 10,126 | 12 | 37,양호,운항부주의,충돌,1,5,5,0,0,0,어선,9.77
2024-10-30 11:22,10,11,동해,영해,37 | 46 | 4,128 | 57 | 32,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,1
2024-10-30 11:13,10,11,인천,영해,37 | 36 | 29,124 | 47 | 9,양호,운항부주의,부유물감김,1,353,353,0,0,0,여객선,1600
2024-10-30 11:12,10,11,포항,영해-EEZ,35 | 42 | 17,131 | 54 | 51,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,9.77
2024-10-30 11:10,10,11,포항,영해,36 | 6 | 6,129 | 32 | 26,양호,정비불량,기관손상,1,2,2,0,0,0,어선,3.3
2024-10-30 10:00,10,10,부안,영해,35 | 33 | 24,126 | 26 | 29,양호,정비불량,기관손상,1,3,3,0,0,0,어선,7.93
2024-10-30 09:47,10,9,보령,영해,36 | 0 | 24,126 | 39 | 47,양호,원인미상,침수,1,0,0,0,0,0,기타,0.5
2024-10-30 09:44,10,9,태안,항계 내,36 | 40 | 32,126 | 11 | 50,양호,기타 ,좌초/좌주,1,0,0,0,0,0,어선,3
2024-10-30 07:32,10,7,울진,영해-EEZ,36 | 17 | 12,129 | 39 | 43,양호,정비불량,키손상,1,4,4,0,0,0,어선,7.93
2024-10-30 05:47,10,5,부안,영해,35 | 40 | 3,126 | 17 | 57,양호,관리소홀,표류,1,5,5,0,0,0,어선,22
2024-10-30 05:29,10,5,사천,항계 내,34 | 54 | 6,128 | 9 | 54,양호,관리소홀,전복,1,0,0,0,0,0,모터보트,0.38
2024-10-30 02:15,10,2,울산,항계 내,35 | 28 | 41,129 | 23 | 3,양호,원인미상,화재,1,0,0,0,0,0,모터보트,1.96
2024-10-29 19:41,10,19,군산,영해,35 | 48 | 52,126 | 16 | 36,양호,정비불량,추진기손상,1,5,5,0,0,0,어선,9.77
2024-10-29 17:07,10,17,여수,영해,34 | 42 | 26,127 | 26 | 4,양호,관리소홀,표류,1,0,0,0,0,0,기타,1
2024-10-29 16:40,10,16,태안,영해,36 | 34 | 50,126 | 14 | 48,양호,운항부주의,접촉,1,22,22,2,0,0,낚시어선,9.77
2024-10-29 16:35,10,16,보령,영해,36 | 24 | 6,126 | 23 | 18,양호,재질불량,추진기손상,1,13,13,0,0,0,낚시어선,9.77
2024-10-29 15:03,10,15,동해,영해,37 | 34 | 15,129 | 7 | 2,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,3.03
2024-10-29 13:32,10,13,인천,영해,37 | 28 | 59,126 | 19 | 0,양호,운항부주의,부유물감김,1,4,4,0,0,0,모터보트,3.05
2024-10-29 13:09,10,13,태안,영해,36 | 53 | 47,126 | 20 | 38,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0.1
2024-10-29 10:52,10,10,창원,영해,34 | 58 | 22,128 | 36 | 5,양호,정비불량,기관손상,1,2,2,0,0,0,어선,4.84
2024-10-29 10:52,10,10,목포,영해,34 | 48 | 12,126 | 21 | 20,양호,정비불량,기관손상,1,8,8,0,0,0,어선,42
2024-10-29 10:46,10,10,목포,항계 내,34 | 46 | 46,126 | 23 | 35,양호,정비불량,키손상,1,4,4,0,0,0,예부선,131
2024-10-29 10:16,10,10,여수,영해,34 | 34 | 57,127 | 45 | 11,황천5급,정비불량,기관손상,1,2,2,0,0,0,어선,4.42
2024-10-29 09:09,10,9,인천,영해-EEZ,37 | 16 | 36,126 | 15 | 48,양호,정비불량,기관손상,1,11,11,0,0,0,관공선,108
2024-10-29 06:49,10,6,사천,항계 내,34 | 56 | 24,127 | 47 | 21,양호,관리소홀,침몰,1,0,0,0,0,0,모터보트,0
2024-10-29 05:31,10,5,인천,영해,37 | 11 | 39,126 | 23 | 39,양호,정비불량,기관손상,1,6,6,0,0,0,어선,9.77
2024-10-29 05:31,10,5,인천,영해,37 | 11 | 39,126 | 23 | 39,양호,정비불량,기관손상,1,7,7,0,0,0,어선,7.93
2024-10-29 04:36,10,4,울진,영해,36 | 30 | 56,129 | 27 | 2,황천6급,운항부주의,부유물감김,1,4,4,0,0,0,어선,7.93
2024-10-28 22:53,10,22,보령,영해,36 | 25 | 54,126 | 30 | 1,양호,관리소홀,침수,1,0,0,0,0,0,어선,7.93
2024-10-28 20:19,10,20,창원,영해,35 | 2 | 24,128 | 29 | 21,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,5.85
2024-10-28 17:34,10,17,목포,영해,34 | 48 | 42,126 | 21 | 10,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,0.63
2024-10-28 17:10,10,17,여수,영해,34 | 35 | 39,127 | 43 | 40,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,2.99
2024-10-28 16:41,10,16,인천,영해,37 | 20 | 30,126 | 16 | 41,양호,연료고갈,운항저해,1,2,2,0,0,0,고무보트,0.1
2024-10-28 16:27,10,16,목포,영해,34 | 48 | 1,126 | 20 | 42,양호,정비불량,기관손상,1,12,12,0,0,0,어선,139
2024-10-28 14:30,10,14,제주,영해,33 | 34 | 0,126 | 13 | 60,양호,운항부주의,충돌,1,9,9,0,0,0,어선,33
2024-10-28 14:30,10,14,제주,영해,33 | 34 | 0,126 | 13 | 60,양호,운항부주의,충돌,1,7,7,0,0,0,어선,29
2024-10-28 13:30,10,13,사천,영해,34 | 54 | 47,128 | 4 | 6,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,1.8
2024-10-28 11:38,10,11,인천,항계 내,37 | 18 | 42,126 | 29 | 21,양호,운항부주의,부유물감김,1,16,16,0,0,0,낚시어선,6.67
2024-10-28 11:32,10,11,평택,영해,37 | 2 | 20,126 | 33 | 56,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0.1
2024-10-28 10:37,10,10,울산,영해,35 | 29 | 44,129 | 26 | 30,양호,원인미상,표류,1,0,0,0,0,0,고무보트,0
2024-10-28 08:40,10,8,평택,영해,37 | 2 | 51,126 | 32 | 53,양호,운항부주의,충돌,1,1,1,0,0,0,어선,3
2024-10-28 08:40,10,8,평택,영해,37 | 2 | 51,126 | 32 | 53,양호,운항부주의,충돌,1,4,4,0,0,0,모터보트,0.52
2024-10-28 07:04,10,7,평택,영해,37 | 7 | 39,126 | 4 | 45,양호,안전부주의,작업 중 인명사상,1,7,7,0,0,0,어선,7.93
2024-10-28 01:32,10,1,완도,항계 내,34 | 14 | 11,126 | 39 | 23,양호,운항부주의,부유물감김,1,5,5,0,0,0,예부선,870
2024-10-28 01:24,10,1,목포,영해,34 | 22 | 10,126 | 7 | 9,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,101
2024-10-27 23:00,10,23,포항,영해-EEZ,35 | 55 | 60,131 | 30 | 0,황천6급,원인미상,키손상,1,7,7,0,0,0,어선,9.77
2024-10-27 16:24,10,16,통영,영해,34 | 44 | 3,128 | 31 | 51,양호,정비불량,추진기손상,1,1,1,0,0,0,모터보트,1.8
2024-10-27 15:33,10,15,여수,영해,34 | 35 | 55,127 | 42 | 48,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.18
2024-10-27 15:16,10,15,태안,영해,36 | 31 | 30,126 | 13 | 41,양호,원인미상,운항저해,1,1,1,0,0,0,모터보트,1.42
2024-10-27 14:50,10,14,평택,영해,37 | 18 | 5,126 | 44 | 6,양호,관리소홀,침몰,1,0,0,0,0,0,모터보트,0.87
2024-10-27 14:06,10,14,태안,영해,36 | 41 | 49,126 | 4 | 12,양호,정비불량,운항저해,1,4,4,0,0,0,모터보트,0.48
2024-10-27 13:55,10,13,태안,영해,36 | 40 | 3,126 | 5 | 8,양호,원인미상,운항저해,1,2,2,0,0,0,모터보트,1.12
2024-10-27 13:30,10,13,보령,영해,36 | 21 | 46,126 | 22 | 8,양호,재질불량,추진기손상,1,3,3,0,0,0,고무보트,0.2
2024-10-27 13:29,10,13,울진,영해,36 | 39 | 39,129 | 30 | 57,양호,정비불량,기관손상,1,12,12,0,0,0,낚시어선,5.46
2024-10-27 12:51,10,12,태안,영해,36 | 36 | 56,126 | 23 | 6,양호,운항부주의,추진기손상,1,1,1,0,0,0,고무보트,0.1
2024-10-27 12:12,10,12,평택,영해,37 | 8 | 8,126 | 35 | 3,양호,운항부주의,부유물감김,1,1,1,0,0,0,모터보트,6.67
2024-10-27 12:04,10,12,창원,영해,35 | 4 | 29,128 | 43 | 33,양호,연료고갈,운항저해,1,5,5,0,0,0,모터보트,1.88
2024-10-27 09:46,10,9,평택,영해,37 | 4 | 18,126 | 26 | 48,양호,정비불량,기관손상,1,12,12,0,0,0,낚시어선,4.59
2024-10-27 09:36,10,9,목포,영해,35 | 22 | 40,126 | 24 | 20,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,2.16
2024-10-27 09:17,10,9,평택,영해,37 | 1 | 32,126 | 23 | 24,양호,배터리 방전,운항저해,1,1,1,0,0,0,어선,2.19
2024-10-27 08:48,10,8,사천,영해,34 | 52 | 45,128 | 6 | 33,양호,배터리 방전,운항저해,1,1,1,0,0,0,어선,1.9
2024-10-27 08:15,10,8,울산,영해,35 | 29 | 46,129 | 27 | 50,양호,원인미상,기관손상,1,3,3,0,0,0,어선,3
2024-10-27 04:32,10,4,통영,영해,34 | 38 | 17,128 | 32 | 38,양호,운항부주의,부유물감김,1,3,3,0,0,0,낚시어선,9.77
2024-10-26 22:56,10,22,평택,영해,37 | 1 | 59,126 | 44 | 30,양호,관리소홀,표류,1,0,0,0,0,0,어선,1.02
2024-10-26 22:34,10,22,보령,항계 내,36 | 19 | 40,126 | 30 | 54,양호,관리소홀,전복,1,0,0,0,0,0,모터보트,2.09
2024-10-26 20:17,10,20,평택,영해,37 | 18 | 2,126 | 42 | 1,양호,운항부주의,부유물감김,1,1,1,0,0,0,모터보트,0.68
2024-10-26 20:09,10,20,포항,영해,36 | 1 | 37,129 | 29 | 13,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,2.56
2024-10-26 19:41,10,19,포항,항계 내,36 | 4 | 14,129 | 24 | 51,양호,운항부주의,부유물감김,1,17,17,0,0,0,낚시어선,7.93
2024-10-26 18:10,10,18,울산,영해-EEZ,35 | 12 | 59,130 | 16 | 50,양호,운항부주의,부유물감김,1,11,11,0,0,0,어선,44
2024-10-26 18:09,10,18,동해,영해,37 | 30 | 28,130 | 47 | 31,양호,정비불량,기관손상,1,3,3,0,0,0,어선,1.98
2024-10-26 17:43,10,17,군산,영해,36 | 0 | 20,126 | 25 | 54,양호,연료고갈,운항저해,1,3,3,0,0,0,고무보트,0.1
2024-10-26 17:40,10,17,보령,영해,36 | 21 | 42,126 | 24 | 38,양호,정비불량,운항저해,1,4,4,0,0,0,고무보트,1
2024-10-26 17:11,10,17,동해,영해,37 | 14 | 30,129 | 28 | 1,양호,운항부주의,부유물감김,1,6,6,0,0,0,어선,9.77
2024-10-26 17:02,10,17,부산,항계 내,35 | 8 | 48,129 | 7 | 1,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,1.11
2024-10-26 17:02,10,17,태안,영해,36 | 39 | 51,126 | 2 | 15,양호,정비불량,추진기손상,1,4,4,0,0,0,모터보트,0.9
2024-10-26 15:44,10,15,평택,영해,37 | 1 | 41,126 | 27 | 18,양호,연료고갈,운항저해,1,3,3,0,0,0,모터보트,0.1
2024-10-26 12:05,10,12,목포,영해,34 | 48 | 29,126 | 15 | 13,양호,정비불량,운항저해,1,2,2,0,0,0,모터보트,0.5
2024-10-26 11:29,10,11,보령,영해,36 | 20 | 8,126 | 28 | 18,양호,정비불량,운항저해,1,1,1,0,0,0,고무보트,0.4
2024-10-26 11:23,10,11,평택,영해,37 | 4 | 9,126 | 32 | 6,양호,정비불량,추진기손상,1,5,5,0,0,0,모터보트,1.52
2024-10-26 11:18,10,11,여수,영해,34 | 43 | 44,127 | 39 | 36,양호,정비불량,키손상,1,6,6,0,0,0,요트,7.2
2024-10-26 10:37,10,10,부안,영해,35 | 30 | 25,126 | 13 | 44,양호,정비불량,기관손상,1,10,10,0,0,0,어선,29
2024-10-26 10:23,10,10,보령,영해,36 | 14 | 18,126 | 30 | 59,양호,정비불량,운항저해,1,2,2,0,0,0,고무보트,1
2024-10-26 09:52,10,9,인천,항계 내,37 | 18 | 59,126 | 30 | 33,양호,운항부주의,부유물감김,1,16,16,0,0,0,낚시어선,6.67
2024-10-26 09:48,10,9,사천,영해,34 | 54 | 56,128 | 4 | 40,양호,정비불량,침수,1,1,1,0,0,0,어선,1.89
2024-10-26 09:43,10,9,부안,영해,35 | 37 | 12,126 | 27 | 26,양호,연료고갈,운항저해,1,1,1,0,0,0,어선,2.84
2024-10-26 08:12,10,8,태안,영해,36 | 34 | 36,126 | 11 | 35,양호,화기취급부주의,화재,1,2,2,0,0,0,어선,3
2024-10-26 06:24,10,6,창원,영해,35 | 1 | 13,128 | 39 | 15,양호,정비불량,기관손상,1,1,1,0,0,0,어선,4.22
2024-10-26 05:28,10,5,태안,영해,36 | 36 | 15,126 | 14 | 56,양호,정비불량,운항저해,1,1,1,0,0,0,모터보트,1.89
2024-10-26 04:52,10,4,완도,항계 내,34 | 3 | 1,126 | 29 | 35,양호,정비불량,기관손상,1,13,13,0,0,0,어선,800
2024-10-26 04:46,10,4,제주,영해-EEZ,33 | 4 | 0,125 | 36 | 0,황천4급,정비불량,키손상,1,11,11,0,0,0,어선,43
2024-10-26 02:17,10,2,창원,영해,35 | 4 | 48,128 | 29 | 17,양호,배터리 방전,운항저해,1,1,1,0,0,0,어선,1.98
2024-10-25 20:03,10,20,부산,항계 내,35 | 2 | 42,129 | 2 | 56,양호,배터리 방전,기관손상,1,4,4,0,0,0,유조선,183
2024-10-25 18:03,10,18,목포,영해,34 | 45 | 51,126 | 17 | 43,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.8
